FID,PU_ID,Area,Hectares,BlockID,Xcoord,Ycoord,DEPTH,BT_NUM,BT_Code,Fetch
1527,56854,0.176385601,17.63856013,18,619859.3984,848405.4071,0,4,3b,0.14572185
1528,56855,0.10789053,10.78905297,18,620271.0149,848514.0598,-2,4,3b,0.250268807
627,56856,0.093114657,9.311465691,16,623811.3855,847735.8288,-10,6,2a,0.281196548
628,56857,0.473467591,47.34675908,16,624626.4858,848012.7586,-12,4,3b,0.429367141
629,56858,0.260289008,26.02890078,16,625503.1038,848495.538,-6,1,1,0.590665204
630,56859,0.074643831,7.464383134,16,626222.0998,848530.3577,-2,1,1,0.620290608
631,56860,0.438607903,43.86079026,16,627812.6036,848186.9369,-1,1,1,9.258841721
632,56861,0.623278465,62.32784649,16,628428.5194,848153.0229,-24,1,1,17.00835178
633,56862,0.012038488,1.203848849,16,629095.5892,848048.3727,-36,1,1,20.29348875
1137,57111,0.000545728,0.054572752,17,608005.8138,849643.0917,0,0,0,0
1138,57112,0.368841104,36.88411038,17,608726.7447,849268.5462,-28,1,1,62.79660872
1139,57113,0.293827851,29.38278514,17,609296.4891,848948.3272,-18,1,1,57.44093089
1529,57114,0.049555093,4.955509254,18,619928.2616,848747.131,0,4,3b,0.1814004
1530,57115,0.461079418,46.1079418,18,620563.1659,849146.4021,-21,4,3b,0.594774404
1531,57116,0.045617084,4.56170842,18,621298.0139,849597.6465,0,1,1,0.93116737
634,57117,0.369914271,36.9914271,16,624799.7753,849031.4684,-16,4,3b,0.948108787
635,57118,0.819209974,81.92099735,16,625540.7781,849138.9366,-16,1,1,2.601964628
636,57119,0.615406582,61.54065824,16,626563.9175,849032.1159,-10,1,1,2.020632939
637,57120,0.600113444,60.01134442,16,627567.2344,849105.2172,-5,1,1,9.260408094
638,57121,0.194040278,19.40402783,16,628263.4011,848873.506,-7,1,1,14.90267845
642,57128,0.014911151,1.491115117,19,635237.808,849284.1324,0,0,0,0
1140,57362,0.198667416,19.86674161,17,607945.2788,850244.8219,-39,1,1,67.90548583
1141,57363,0.410914269,41.09142686,17,608275.2414,850126.3535,-24,1,1,54.57723099
1532,57364,0.646226791,64.62267913,18,620596.1406,850220.7774,-16,4,3b,1.361268538
1533,57365,0.431675085,43.16750852,18,621533.5401,850168.2066,-26,4,3b,1.599855263
1534,57366,0.239247409,23.92474091,18,622398.6269,850228.4545,-17,7,1b,1.085482003
1535,57367,0.001250932,0.1250932,18,624032.4558,850639.0033,0,0,0,0
1536,57368,0.322424683,32.24246828,18,624666.7296,850465.5421,-6,1,1,8.736735232
1603,57369,0.726260212,72.62602116,18,625536.93,850188.7395,-25,2,3a,12.3402644
1537,57370,0.003136761,0.313676121,18,626082.8639,849777.2284,0,0,0,0
639,57371,0.026894715,2.689471481,16,627557.6379,849700.2943,-32,1,1,17.55621417
643,57378,0.027243933,2.72439329,19,635032.1886,850399.2305,0,0,0,0
644,57379,0.274029892,27.40298923,19,635343.9249,850423.3051,-26,1,1,26.56679112
645,57380,0.045384636,4.53846356,19,636634.8503,850589.1302,-39,1,1,30.055973
646,57381,0.017975403,1.797540291,19,637287.8971,850611.9024,-43,1,1,34.48362167
1142,57612,0.1205894,12.05893997,17,606881.4982,851496.1242,-37,1,1,68.84031038
1143,57613,0.644241106,64.42411058,17,607658.6251,851254.1824,-27,1,1,56.52315855
1144,57614,0.404956426,40.49564261,17,608451.125,851362.0623,-14,4,3b,16.3447709
1145,57615,0.165170601,16.5170601,17,609451.8428,851526.4812,-16,4,3b,0.797862426
1146,57616,0.174202524,17.42025242,17,610513.9163,851560.0382,-15,4,3b,0.237339346
1147,57617,0.006634969,0.66349688,17,611112.5508,851619.9959,0,4,3b,0.406016211
1538,57618,0.036759575,3.675957506,18,616010.2937,851356.6556,0,6,2a,0.124974053
1539,57619,0.152002275,15.20022747,18,616242.0578,851448.7774,-7,4,3b,0.144645662
1540,57620,0.043351322,4.335132189,18,617379.2257,851568.5943,0,1,1,0.168922205
1541,57621,0.284816636,28.4816636,18,618603.6227,851392.4244,0,5,2b,0.258167178
1542,57622,0.547845392,54.78453915,18,619534.463,851208.4688,-19,7,1b,1.037030807
1543,57623,0.438112252,43.81122516,18,620670.9094,850963.3252,-13,1,1,1.747017035
1544,57624,0.642178783,64.21787834,18,621555.7545,851068.1858,-22,1,1,2.142687835
1545,57625,0.159961463,15.9961463,18,622649.3176,851084.4656,-24,1,1,2.420101665
1546,57626,0.735618792,73.56187924,18,623641.7303,851219.4723,-19,2,3a,8.953466679
1547,57627,0.928406015,92.84060151,18,624543.9204,851126.4283,-18,2,3a,9.935827984
1548,57628,0.76933089,76.93308896,18,625572.4018,851091.2526,-25,1,1,17.04004062
1549,57629,0.113055316,11.30553156,18,626163.7547,851196.2019,-33,1,1,17.2346167
647,57636,0.010839379,1.083937912,19,633910.8655,851631.5676,-49,1,1,9.31754375
648,57637,0.229074814,22.90748145,19,634772.8277,851438.2021,-28,1,1,3.629011549
649,57638,0.328993054,32.8993054,19,635513.283,850871.3664,-16,1,1,15.34366566
650,57639,0.333103334,33.31033337,19,636573.522,850832.6951,-16,1,1,25.09656344
651,57640,0.660784342,66.07843418,19,637594.5484,851085.2073,-12,1,1,28.46642176
652,57641,0.57366145,57.36614499,19,638463.7814,851301.4368,-20,1,1,40.52757178
653,57642,0.057375393,5.73753931,19,639676.0969,851472.0177,-41,1,1,56.36134889
1604,57876,0.538589785,53.8589785,17,606679.0949,852142.8218,-27,1,1,58.17570716
1148,57877,0.057228487,5.7228487,17,607220.6028,851820.6682,-4,8,1a,40.55356813
1149,57878,0.3586176,35.86176,17,608587.9296,851846.5092,-18,4,3b,6.651568755
1150,57879,0.245635735,24.56357353,17,609500.3089,851795.4236,-30,4,3b,2.116220457
1151,57880,0.26515047,26.51504702,17,610509.2061,851795.6467,-34,4,3b,0.274467167
1152,57881,0.046135066,4.613506562,17,611161.9388,851773.2126,-6,4,3b,0.150808904
1550,57882,0.053235392,5.323539209,18,615846.9462,852594.0829,0,4,3b,0.200795866
1551,57883,0.632419018,63.24190179,18,616587.3232,852223.5511,-13,4,3b,0.230017755
1552,57884,0.692243812,69.22438117,18,617592.5369,852082.5807,-21,4,3b,0.527470189
1553,57885,0.891141134,89.11411342,18,618576.6451,852168.9096,-28,4,3b,1.193561255
1554,57886,0.451659348,45.16593479,18,619440.5412,852177.5465,-17,7,1b,3.032193855
1555,57887,0.044098789,4.409878866,18,620963.2565,852327.3932,-39,1,1,7.094719844
1556,57888,0.056008113,5.600811323,18,621778.3565,851989.2176,-38,1,1,5.678456328
1557,57889,0.156392303,15.63923027,18,622685.3437,852344.0855,-34,1,1,10.61792676
1558,57890,0.558738682,55.87386823,18,623444.5262,852203.7515,-31,1,1,11.54099102
1559,57891,0.027117939,2.711793852,18,624625.0707,851680.4896,-28,2,3a,11.90188563
1560,57892,0.002653667,0.265366679,18,625925.5108,851658.7063,0,0,0,0
654,57899,0.194736973,19.4736973,19,632631.8692,852339.3386,-31,1,1,6.877983611
655,57900,0.245481161,24.54811613,19,633578.0086,851854.9216,-23,1,1,8.256684167
656,57901,0.059747638,5.974763808,19,634317.9764,851723.0012,-16,5,2b,5.324377031
657,57904,0.004122658,0.41226581,19,638009.35,851671.9892,0,0,0,0
658,57905,0.78779033,78.77903303,19,638659.5675,852126.4617,-8,1,1,47.31711012
659,57906,0.598737184,59.87371837,19,639371.3628,852181.6602,-28,2,3a,55.9673096
660,57907,0.023921278,2.392127779,19,640248.7396,852557.9238,-33,1,1,57.485735
212,58136,0.254518097,25.45180967,21,605764.7572,853451.8948,-31,1,1,63.6903716
213,58137,0.722721906,72.27219063,21,606529.0574,853185.927,-28,2,3a,45.73944426
214,58138,0.050341647,5.034164736,21,607183.6932,853233.7231,-4,8,1a,9.455274531
1561,58139,0.414951222,41.49512221,18,615620.8179,853109.2311,-5,4,3b,0.151153773
1562,58140,0.159538375,15.95383749,18,616310.8473,852794.5341,-25,4,3b,0.276645474
1563,58141,0.208411458,20.84114577,18,617757.6331,853085.7234,0,5,2b,0.086218441
1564,58142,0.442586293,44.25862927,18,618585.419,853083.45,-2,5,2b,2.087454619
1565,58143,0.258518261,25.85182609,18,619288.0473,852993.9819,-22,1,1,5.25959445
1566,58146,0.026198222,2.619822237,18,622969.7758,852714.7696,-32,1,1,13.1684075
1567,58147,0.125629993,12.56299934,18,623495.8711,852741.4918,-27,1,1,12.92445875
661,58154,0.071204531,7.120453062,19,630920.6324,853532.5654,-35,1,1,12.4676875
662,58155,0.219423156,21.9423156,19,631871.1479,853258.5404,-36,1,1,7.390667566
663,58156,0.348346189,34.83461894,19,632330.7259,853250.854,-17,1,1,3.570994936
664,58157,0.003445608,0.344560795,19,633720.8851,853633.6825,0,0,0,0
665,58158,0.003294048,0.329404787,19,634367.3658,853635.5744,0,6,2a,5.455829375
666,58162,0.653887923,65.38879233,19,638729.7959,853146.9697,-4,8,1a,49.41565243
667,58163,0.72846014,72.84601398,19,639437.8141,853104.5653,-28,2,3a,55.71133137
668,58164,0.104118981,10.41189806,19,640842.2877,853264.7632,-36,1,1,58.8210365
669,58165,0.0273847,2.738469997,19,641122.7353,853085.6217,-30,1,1,59.65686125
215,58401,0.084222466,8.422246556,21,604944.0917,854475.5068,-38,1,1,66.01647375
216,58402,0.474679271,47.46792715,21,605378.6298,854131.4207,-21,1,1,50.68266534
217,58403,0.063844933,6.384493256,21,606390.9557,853709.2278,-7,8,1a,38.195975
1568,58404,0.001559737,0.155973656,18,619045.5112,853679.8165,0,0,0,0
1605,58405,0.251367575,25.13675753,18,619627.6306,853929.6151,-16,8,1a,6.305209701
1606,58406,0.356707494,35.67074942,18,620395.2685,854278.1216,-22,1,1,9.540324904
1274,58410,0.235995123,23.59951226,20,624738.0569,854485.8422,-28,1,1,10.52145245
1275,58411,0.097732331,9.773233116,20,625181.3968,854380.891,-31,1,1,11.32318606
670,58415,0.000441374,0.044137429,19,629984.618,854618.8533,0,0,0,0
671,58416,0.270753465,27.07534652,19,630676.0771,854010.9703,-28,1,1,8.86775435
672,58417,0.616692434,61.66924344,19,631599.8623,854283.029,-34,1,1,5.642894583
673,58418,0.984716742,98.47167422,19,632565.3639,854156.3824,-30,4,3b,6.77115457
674,58419,0.859668204,85.96682044,19,633572.3777,854212.1908,-22,2,3a,8.951644986
675,58420,0.791506383,79.15063828,19,634503.934,854205.7236,-12,1,1,11.4859653
676,58421,0.442066376,44.2066376,19,635416.7368,854342.0208,0,5,2b,6.090051787
677,58423,0.179521562,17.95215616,19,637815.3524,854479.4916,0,8,1a,18.42940869
678,58424,0.93700752,93.70075198,19,638586.3613,854167.0322,-10,2,3a,47.66264321
679,58425,0.306506003,30.65060034,19,639222.6485,854090.2942,-31,2,3a,55.75459953
680,58426,0.004523325,0.452332497,19,640723.9789,853676.6734,0,0,0,0
218,58661,0.049453751,4.945375149,21,603923.5851,855567.4377,-34,1,1,66.12804125
219,58662,0.638983446,63.89834464,21,604647.2157,855174.3987,-28,1,1,56.10496492
220,58663,0.481429009,48.14290088,21,605321.5499,855183.3689,-22,2,3a,23.62546126
734,58664,0.113741232,11.37412324,22,618438.6951,855456.0903,0,1,1,0.649038665
735,58665,0.082739045,8.273904451,22,619864.0538,855449.9637,0,1,1,4.483510781
736,58666,0.178695731,17.86957306,22,620289.6735,854945.8455,-6,1,1,7.865525816
1276,58669,0.537347892,53.73478916,20,623704.5413,855192.9554,-21,1,1,5.220574479
1277,58670,0.782425407,78.24254075,20,624569.4119,855147.265,-3,1,1,3.740269642
1278,58671,0.3283063,32.83062996,20,625267.5291,855225.1767,-18,1,1,8.524214149
1279,58672,0.013773095,1.377309484,20,626918.5449,855274.0513,-45,1,1,10.09754188
1280,58673,0.001592064,0.159206406,20,627072.8054,855122.3459,-39,1,1,10.20294688
681,58675,0.311501335,31.15013347,19,629881.5027,855141.2271,-32,1,1,5.53221626
682,58676,0.534285003,53.42850033,19,630650.9791,855115.2054,-23,1,1,6.763622126
683,58677,0.989428192,98.94281923,19,631562.9895,855146.3336,-19,1,1,6.989002163
684,58678,0.819967034,81.99670341,19,632580.2124,855179.8247,-6,6,2a,4.657877266
685,58679,0.681480289,68.14802887,19,633557.1789,855094.2135,-12,1,1,7.764051611
686,58680,0.694803542,69.4803542,19,634550.8001,855085.5729,-24,2,3a,20.19232884
687,58681,0.989694179,98.96941794,19,635557.3591,855152.7942,-22,1,1,19.3672493
688,58682,0.354268718,35.42687183,19,636381.3687,855386.8882,-15,2,3a,13.68146797
689,58683,0.775747134,77.57471343,19,637603.9528,855171.5446,-11,2,3a,40.9990566
690,58684,0.436441794,43.6441794,19,638475.9516,854886.9788,-26,2,3a,52.33327036
691,58685,0.027123694,2.712369403,19,639211.4291,854759.2186,-24,2,3a,56.2541625
692,58686,0.015507881,1.550788098,19,640360.2246,854808.1846,-48,1,1,58.49681
227,58923,0.361729341,36.17293406,21,603737.891,856177.2206,-28,1,1,50.88764805
228,58924,0.095578972,9.55789716,21,604541.4037,855801.4563,-1,8,1a,28.67172417
229,58925,0.577263419,57.72634188,21,605547.264,856147.7766,-22,4,3b,5.019544189
230,58926,0.509162662,50.91626622,21,606589.3974,856284.3234,-29,4,3b,0.435544762
231,58927,0.487525824,48.7525824,21,607471.1399,856373.2998,-42,4,3b,0.417997493
232,58928,0.013619412,1.361941213,21,608142.037,856612.2684,-3,1,1,0.333546035
751,58929,0.037009397,3.700939689,22,614551.4474,856620.8366,0,5,2b,0.096685206
752,58930,0.001284128,0.128412811,22,615099.3321,856640.2071,0,0,0,0
753,58931,0.019304207,1.930420725,22,616755.9213,856619.8285,0,6,2a,0.271381823
754,58932,0.158980057,15.89800574,22,617634.3661,856401.733,0,1,1,1.337729043
755,58933,0.337671891,33.76718906,22,618467.8311,855947.1007,-13,4,3b,1.016446394
756,58934,0.158865974,15.88659743,22,619441.4096,855927.3179,-2,1,1,4.425974517
757,58935,0.002889637,0.288963691,22,621032.054,856626.8937,0,0,0,0
758,58936,0.144727072,14.47270725,22,621565.4598,856432.5131,-36,1,1,4.563962094
1607,58937,0.242570524,24.25705239,20,622612.7924,856045.4811,-29,1,1,3.099654206
1286,58938,0.600741013,60.07410126,20,623457.3839,856125.22,-18,1,1,1.108722686
1287,58939,0.342451799,34.24517991,20,624525.2525,855896.0784,-8,1,1,1.825913138
1288,58940,0.055440541,5.544054072,20,625391.2492,856249.7721,-52,1,1,8.256057813
701,58944,0.40603645,40.60364503,19,629502.2905,856137.2606,-25,1,1,3.256895604
702,58945,0.068861163,6.886116297,19,630986.4965,855989.7279,0,8,1a,6.023442448
703,58946,0.812356071,81.23560707,19,631578.4541,856138.28,-12,2,3a,8.991973436
704,58947,0.382318217,38.23182173,19,632509.3956,856157.7207,-26,1,1,12.45871367
705,58948,0.542493287,54.24932866,19,633641.579,856024.6294,-23,1,1,20.95059726
706,58949,0.361450933,36.1450933,19,634599.3378,856212.7962,-34,1,1,27.96806689
707,58950,0.508222053,50.82220527,19,635428.7158,856164.6531,-30,1,1,32.76465557
708,58951,0.285069,28.50690002,19,636730.4577,855884.3358,-29,2,3a,33.08511163
709,58952,0.598678211,59.8678211,19,637499.3364,856007.3021,-25,2,3a,50.18073808
710,58953,0.011456068,1.145606785,19,638122.4833,855907.4173,-28,1,1,54.791225
221,59190,0.128481816,12.8481816,21,601811.4448,857399.4978,-29,1,1,61.92631346
222,59191,0.275461653,27.54616528,21,602556.6663,857168.3218,-27,1,1,52.03200223
223,59192,0.448238059,44.82380589,21,603503.3658,857003.2017,-23,2,3a,39.65076254
224,59193,0.212556396,21.2556396,21,607781.9017,856820.0955,-43,1,1,0.420373874
225,59194,0.601623756,60.16237561,21,608586.5125,857050.3803,-38,4,3b,0.367016112
226,59195,0.098160308,9.816030773,21,609152.5379,857237.4151,-14,4,3b,0.284631122
737,59196,0.016400922,1.640092178,22,613976.4083,856729.9504,0,0,0,0.02268271
738,59197,0.185682079,18.56820788,22,614635.4781,856756.6469,0,4,3b,0.129259377
739,59198,0.357430937,35.74309374,22,615540.2433,857240.9762,0,5,2b,0.190058557
740,59199,0.454981537,45.49815373,22,616558.6627,857181.9242,-7,4,3b,2.271744072
741,59200,0.085579,8.557900038,22,617276.6429,856827.0555,0,1,1,2.465866953
742,59201,0.007549963,0.754996318,22,618247.5149,857480.4247,-57,1,1,6.20691375
743,59203,0.180355309,18.03553093,22,620734.0305,857152.2098,-33,1,1,2.163219717
744,59204,0.006877695,0.687769534,22,621101.1907,856687.7397,-18,0,0,2.012277188
1281,59205,0.572745244,57.27452445,20,623539.9176,857221.3331,-15,4,3b,4.65871534
1282,59206,0.46195605,46.19560496,20,624595.5878,857227.9119,-23,1,1,6.117225324
1283,59207,0.091476094,9.147609354,20,625224.3229,857471.6136,-25,1,1,6.378873403
693,59210,0.12774197,12.774197,19,628761.0811,857546.5173,-24,1,1,3.027327526
694,59211,0.6692605,66.92605002,19,629664.1254,857200.2274,-23,1,1,2.573530133
695,59212,0.687972125,68.79721255,19,630561.0669,857245.8615,-2,5,2b,2.265239481
696,59213,0.271835701,27.18357009,19,631457.1022,857250.5978,-5,2,3a,3.023292624
697,59214,0.531815874,53.18158736,19,632639.8596,856978.4601,-10,1,1,7.955097897
698,59215,0.624388805,62.43888046,19,633442.7916,857091.1191,-17,1,1,23.76094222
699,59216,0.252925392,25.2925392,19,634851.102,857179.0809,-37,1,1,37.0970918
700,59217,0.273196639,27.31966395,19,635434.536,857178.6856,-35,1,1,42.09793467
711,59218,0.089081502,8.908150241,19,636335.8698,856878.7903,-32,2,3a,46.73733389
712,59219,0.018558456,1.855845573,19,637942.1543,856728.935,-39,1,1,55.39195
713,59220,0.012444997,1.244499683,19,638140.4163,856722.5032,-40,1,1,55.14509
714,59221,0.004712859,0.471285921,19,639516.6555,856776.7795,-55,1,1,58.040805
233,59446,0.011165758,1.116575789,21,601002.1892,858606.1423,-54,1,1,57.85929
234,59447,0.463471261,46.34712615,21,601669.768,858273.8229,-23,1,1,32.24503457
235,59448,0.181419992,18.14199922,21,602419.2213,858361.6625,-7,4,3b,4.09159697
759,59449,0.087090623,8.709062319,22,615860.0897,857748.0574,-7,1,1,1.686247634
760,59450,0.268103436,26.81034365,22,616423.8351,858001.7441,-8,1,1,4.380695352
761,59453,0.005370327,0.537032666,22,620052.0196,858415.6148,0,0,0,0
762,59454,0.174309956,17.43099557,22,620266.7364,858125.0806,-36,1,1,1.594936984
1289,59455,0.032481185,3.248118474,20,623012.7587,858496.6386,0,1,1,0.361490186
1290,59456,0.275205881,27.52058809,20,623332.1452,858042.9753,-2,1,1,1.655433669
1291,59457,0.001288887,0.128888689,20,625046.5117,858628.5678,0,0,0,0
1292,59458,0.129285846,12.92858461,20,625352.8611,858092.2622,0,1,1,4.605055085
715,59460,0.156953931,15.69539313,19,627805.423,858374.936,-35,1,1,2.893659339
716,59461,0.181708362,18.17083616,19,628475.9602,857849.3844,-24,1,1,2.616619104
717,59462,0.061559014,6.155901372,19,629390.8921,857711.6536,-13,1,1,1.999917094
718,59463,0.603627515,60.36275148,19,630718.9435,858061.4355,-5,5,2b,4.771408476
719,59464,0.71576002,71.57600201,19,631548.023,858119.0638,-28,2,3a,4.211320468
720,59465,0.416507574,41.65075741,19,632717.7642,858236.2528,-3,1,1,11.24261164
721,59466,0.347251565,34.72515648,19,633295.406,858084.3327,-18,1,1,23.53696154
722,59467,0.223781379,22.37813795,19,634672.8609,858052.6007,-37,1,1,40.88244432
723,59468,0.020180196,2.018019636,19,635191.0816,857858.491,-34,1,1,42.96312
1608,59700,0.230903875,23.0903875,21,600849.1161,859130.0118,-27,1,1,49.80151359
236,59701,0.047812757,4.781275665,21,601672.722,858757.4812,-6,0,0,15.88652438
237,59702,0.00259153,0.259153049,21,602079.9348,858688.9538,-7,0,0,12.06470625
763,59703,0.201777846,20.17778455,22,615576.8935,859477.8537,-4,4,3b,1.099202891
764,59704,0.140487627,14.04876265,22,616217.176,858981.2679,0,4,3b,3.581802801
765,59705,0.004272355,0.427235464,22,617546.5197,859547.5102,0,0,0,0
766,59706,0.000724457,0.072445746,22,618363.512,858761.6771,0,0,0,0
767,59707,0.143258441,14.3258441,22,619800.047,859209.1381,-39,4,3b,1.67800345
768,59708,0.016024446,1.602444644,22,620097.0009,858747.1328,-28,1,1,1.548953516
1293,59709,0.110119342,11.0119342,20,622758.2307,859100.9972,0,6,2a,0.133567833
1294,59710,0.005420407,0.542040713,20,623081.7592,858705.9976,-3,2,3a,0.012458059
1295,59711,0.10028271,10.02827097,20,624861.097,859161.6446,0,1,1,2.689301875
1296,59712,0.007762964,0.776296446,20,625082.8449,858726.1883,0,4,3b,3.588349375
724,59713,0.06307447,6.307447007,19,626969.2446,859470.4146,-39,1,1,3.424827063
725,59714,0.771036162,77.1036162,19,627622.3491,859238.8972,-30,4,3b,3.058865027
726,59715,0.771048051,77.10480506,19,628535.3301,859261.0877,-23,4,3b,2.039444462
727,59716,0.646915931,64.69159313,19,629581.934,859324.0558,-17,4,3b,2.596692873
728,59717,0.693044893,69.30448925,19,630612.8306,859264.1874,-15,4,3b,4.3831623
729,59718,0.461599521,46.1599521,19,631509.0691,859167.2346,-24,1,1,7.748849285
1609,59719,0.649813029,64.98130295,19,632606.5019,859151.8242,-12,1,1,12.30304837
1610,59720,0.196218919,19.62189195,19,633234.8292,859153.2141,-29,1,1,29.50322281
1611,59721,0.031346395,3.134639472,19,634601.3187,859362.1171,-40,1,1,42.8979045
1612,59722,0.005379284,0.537928352,19,635266.3534,859221.5872,0,0,0,0
1478,59950,0.15006824,15.00682404,23,600837.6374,860178.4423,-21,1,1,22.16525612
1479,59951,0.134089834,13.40898337,23,601290.8319,860304.0311,-12,1,1,12.98738047
1480,59952,0.175219293,17.52192928,23,602611.8051,860557.5467,-13,1,1,0.460982777
1481,59953,0.12566025,12.56602498,23,603392.4069,860562.1702,-15,4,3b,0.391133374
769,59954,0.055235896,5.52358957,22,614816.5077,860449.0728,0,4,3b,0.809189375
770,59955,0.182893227,18.2893227,22,615407.0672,859927.5629,0,4,3b,1.668527591
771,59957,0.016755541,1.675554067,22,617253.194,860490.9494,-42,1,1,2.497328828
772,59958,0.006575292,0.657529209,22,618790.7798,860417.2563,0,0,0,0
773,59959,0.185069693,18.50696933,22,619353.7352,860098.9537,-34,4,3b,1.634197371
1297,59960,0.208038422,20.80384222,20,621803.4238,860394.183,0,4,3b,0.14251213
1298,59961,0.070848101,7.084810063,20,622202.3422,859974.6732,0,6,2a,0.088902993
1299,59962,0.034696033,3.469603282,20,623921.3693,860543.0638,0,4,3b,1.21038112
1300,59963,0.106844156,10.68441561,20,624343.3325,860078.4587,0,1,1,2.035414342
1613,59965,0.166585552,16.65855521,20,626794.2528,860264.2994,-34,1,1,2.33517181
1614,59966,0.182441843,18.24418428,19,627581.0292,859771.4948,-18,1,1,2.476807178
730,59967,0.309372224,30.93722239,19,628597.7635,859809.4835,-22,4,3b,2.340719758
731,59968,0.405767967,40.57679667,19,629528.3207,859855.8383,-33,4,3b,2.183185377
732,59969,0.427268239,42.72682387,19,630661.6533,859893.7655,-22,4,3b,6.17009966
733,59970,0.473310219,47.33102192,19,631344.5714,860098.3346,-19,1,1,14.35391501
1322,59971,0.320035865,32.00358653,24,632813.7704,860096.7142,-32,1,1,21.10700679
1323,59972,0.652934785,65.29347855,24,633490.7332,860138.3034,-28,1,1,15.44237476
1324,59973,0.753586222,75.35862216,24,634536.2627,860162.6307,-18,1,1,36.89927128
1325,59974,0.10949488,10.94948798,24,635458.4402,860226.3859,-31,1,1,49.81331167
1482,60208,0.035130538,3.513053789,23,599791.3495,861601.1297,-40,1,1,62.45531125
1483,60209,0.638534756,63.85347564,23,600640.2266,861211.0414,-34,2,3a,48.40307788
1484,60210,0.568035343,56.80353427,23,601599.366,861088.0517,-25,2,3a,13.318166
1485,60211,0.66594771,66.59477097,23,602459.4768,861030.9811,-59,4,3b,2.616793705
1486,60212,0.615426842,61.5426842,23,603604.0769,861022.5825,-30,4,3b,0.364704852
1487,60213,0.140999601,14.09996009,23,604209.4245,861316.496,-17,4,3b,0.242313432
774,60214,0.023693721,2.369372123,22,612957.7828,861595.0417,0,1,1,0.292668701
775,60215,0.107163043,10.71630431,22,613534.7993,861309.871,0,1,1,0.525629469
776,60216,0.138699566,13.86995657,22,614543.5967,861187.8462,-22,4,3b,1.061690646
777,60217,0.286119316,28.61193159,22,615622.3245,861177.0716,-18,1,1,1.376804958
778,60218,0.153424977,15.34249772,22,616728.1324,861236.3171,-29,1,1,2.194621208
779,60219,0.053408847,5.340884653,22,617155.4152,860847.5369,-32,1,1,2.41567221
780,60220,0.169117396,16.91173964,22,618770.3743,861143.2912,-40,4,3b,1.536398081
781,60221,0.016510884,1.651088371,22,619098.6575,860746.2372,-22,1,1,1.36987375
1301,60222,0.316098105,31.60981052,20,621504.9279,861124.8492,0,4,3b,0.136047902
1302,60223,0.108514704,10.85147036,20,622500.8585,861548.5906,0,4,3b,0.400232863
1303,60224,0.153512253,15.35122535,20,623416.1199,861075.8325,0,4,3b,1.501042229
1304,60226,0.052613096,5.261309594,20,625912.9512,861567.6195,-42,4,3b,2.080501688
1305,60227,0.163835969,16.38359692,20,626283.3931,861095.7824,-34,1,1,1.733736174
1615,60228,0.351541586,35.15415858,24,631503.554,861127.8278,-7,1,1,18.42707343
1326,60229,0.012801139,1.280113921,24,632990.6228,860700.8049,0,0,0,0
1327,60230,0.349866855,34.98668548,24,633646.1113,861029.2686,-28,1,1,13.4781677
1328,60231,0.439151171,43.91511713,24,634378.0467,861296.6713,-20,1,1,34.3959225
1329,60232,0.062288254,6.228825442,24,635527.2236,861005.1808,-40,1,1,51.26580417
1488,60471,0.034885032,3.48850319,23,598867.9973,862593.3851,-41,1,1,66.35260125
1489,60472,0.628863154,62.88631545,23,599515.4881,862079.755,-25,1,1,51.33321485
1490,60473,0.302398511,30.23985106,23,600328.8396,861914.8588,-17,1,1,39.94818708
782,60474,0.135253225,13.52532248,22,611668.1118,862454.0052,0,4,3b,0.432363415
783,60475,0.168281613,16.82816131,22,612550.9365,862052.6023,-4,4,3b,0.555990376
784,60476,0.088782669,8.878266944,22,613630.5402,861976.263,-64,1,1,1.561818304
785,60477,0.043141216,4.31412165,22,614204.2453,861735.3668,-29,1,1,1.346298574
786,60478,0.138475105,13.84751047,22,615872.8206,862164.1127,0,1,1,1.523612432
787,60479,0.340386757,34.03867575,22,616853.5021,862164.2051,-33,1,1,2.125490528
788,60480,0.148549475,14.85494746,22,617356.1322,862270.4908,-36,1,1,2.047690342
789,60481,0.167618983,16.76189835,22,618262.5984,862168.1989,-34,2,3a,1.545519766
1306,60482,0.198075131,19.80751312,20,620808.8996,862241.1496,0,4,3b,0.132481014
1307,60483,0.383040698,38.30406976,20,621695.0431,862022.8202,0,5,2b,0.324798349
1308,60484,0.20524092,20.52409199,20,622425.1503,862165.2889,-20,1,1,1.032413045
1309,60485,0.080176073,8.017607276,20,623224.883,862312.0984,-17,1,1,1.484555957
1310,60486,0.006135786,0.613578619,20,625036.2389,862592.5093,0,0,0,0
1311,60487,0.241157255,24.11572547,20,625513.3367,862092.0233,-26,1,1,1.626025049
1330,60488,0.335001504,33.50015044,24,631825.8339,862142.341,-7,1,1,17.39695872
1331,60489,0.035820438,3.582043787,24,632231.4007,862507.7581,-26,2,3a,19.78605208
1332,60490,0.013374477,1.337447736,24,633823.9613,861799.4697,-38,1,1,33.5003175
1333,60491,0.697512737,69.75127368,24,634589.4792,862154.7442,-13,1,1,21.22049663
1334,60492,0.221280822,22.12808224,24,635278.5208,862348.5916,-18,1,1,39.45949555
1335,60493,0.0189725,1.897249993,24,636553.4116,862352.5817,-44,1,1,54.51997
1491,60727,0.092396765,9.239676467,23,598920.583,863110.1264,-35,1,1,52.5122445
